0.6654, 0.0403, 0.00
0.6616, 0.0524, 0.00
0.6584, 0.0656, 0.00
0.6554, 0.0801, 0.00
0.6512, 0.0897, 0.00
0.6446, 0.0988, 0.00
0.6402, 0.1082, 0.00
0.6359, 0.1218, 0.00
0.6278, 0.1315, 0.00
0.6183, 0.1431, 0.00
0.6125, 0.1544, 0.00
0.6060, 0.1631, 0.00
0.6000, 0.1716, 0.00
0.5907, 0.1822, 0.00
0.5837, 0.1941, 0.00
0.5750, 0.2061, 0.00
0.5667, 0.2146, 0.00
0.5601, 0.2227, 0.00
0.5541, 0.2342, 0.00
0.5459, 0.2436, 0.00
0.5389, 0.2531, 0.00
0.5316, 0.2646, 0.00
0.5225, 0.2738, 0.00
0.5144, 0.2874, 0.00
0.5076, 0.2971, 0.00
0.5001, 0.3089, 0.00
0.4913, 0.3180, 0.00
0.4852, 0.3272, 0.00
0.4780, 0.3359, 0.00
0.4696, 0.3471, 0.00
0.4590, 0.3561, 0.00
0.4523, 0.3676, 0.00
0.4425, 0.3776, 0.00
0.4311, 0.3853, 0.00
0.4230, 0.3939, 0.00
0.4158, 0.4029, 0.00
0.4062, 0.4135, 0.00
0.3982, 0.4206, 0.00
0.3904, 0.4309, 0.00
0.3808, 0.4430, 0.00
0.3703, 0.4512, 0.00
0.3602, 0.4599, 0.00
0.3536, 0.4668, 0.00
0.3479, 0.4739, 0.00
0.3416, 0.4831, 0.00
0.3313, 0.4901, 0.00
0.3213, 0.5007, 0.00
0.3128, 0.5110, 0.00
0.3058, 0.5178, 0.00
0.2983, 0.5238, 0.00
0.2914, 0.5326, 0.00
0.2825, 0.5430, 0.00
0.2737, 0.5513, 0.00
0.2653, 0.5562, 0.00
0.2597, 0.5620, 0.00
0.2541, 0.5712, 0.00
0.2458, 0.5775, 0.00
0.2397, 0.5821, 0.00
0.2345, 0.5881, 0.00
0.2284, 0.5955, 0.00
0.2204, 0.6011, 0.00
0.2132, 0.6056, 0.00
0.2052, 0.6082, 0.00
0.2002, 0.6114, 0.00
0.1943, 0.6148, 0.00
0.1866, 0.6184, 0.00
0.1756, 0.6208, 0.00
0.1665, 0.6251, 0.00
0.1570, 0.6304, 0.00
0.1483, 0.6337, 0.00
0.1405, 0.6372, 0.00
0.1328, 0.6396, 0.00
0.1269, 0.6417, 0.00
0.1164, 0.6441, 0.00
0.1046, 0.6466, 0.00
0.0973, 0.6492, 0.00
0.0911, 0.6528, 0.00
0.0808, 0.6552, 0.00
0.0711, 0.6572, 0.00
0.0623, 0.6590, 0.00
0.0548, 0.6607, 0.00
0.0420, 0.6609, 0.00
0.0321, 0.6604, 0.00
0.0191, 0.6604, 0.00
0.0108, 0.6603, 0.00
0.0037, 0.6592, 0.00
-0.0040, 0.6565, 0.00
-0.0161, 0.6544, 0.00
-0.0282, 0.6519, 0.00
-0.0382, 0.6500, 0.00
-0.0459, 0.6486, 0.00
-0.0546, 0.6464, 0.00
-0.0673, 0.6444, 0.00
-0.0771, 0.6425, 0.00
-0.0868, 0.6401, 0.00
-0.1003, 0.6352, 0.00
-0.1154, 0.6310, 0.00
-0.1296, 0.6243, 0.00
-0.1396, 0.6191, 0.00
-0.1503, 0.6140, 0.00
-0.1614, 0.6066, 0.00
-0.1767, 0.5978, 0.00
-0.1923, 0.5907, 0.00
-0.2068, 0.5826, 0.00
-0.2177, 0.5767, 0.00
-0.2287, 0.5703, 0.00
-0.2438, 0.5605, 0.00
-0.2557, 0.5503, 0.00
-0.2708, 0.5431, 0.00
-0.2859, 0.5339, 0.00
-0.2975, 0.5270, 0.00
-0.3092, 0.5169, 0.00
-0.3204, 0.5101, 0.00
-0.3327, 0.5039, 0.00
-0.3410, 0.4979, 0.00
-0.3494, 0.4891, 0.00
-0.3630, 0.4797, 0.00
-0.3709, 0.4704, 0.00
-0.3812, 0.4634, 0.00
-0.3891, 0.4561, 0.00
-0.3971, 0.4485, 0.00
-0.4058, 0.4406, 0.00
-0.4165, 0.4317, 0.00
-0.4256, 0.4236, 0.00
-0.4345, 0.4146, 0.00
-0.4415, 0.4073, 0.00
-0.4485, 0.3972, 0.00
-0.4578, 0.3899, 0.00
-0.4654, 0.3796, 0.00
-0.4757, 0.3695, 0.00
-0.4856, 0.3621, 0.01
-0.4926, 0.3550, 0.01
-0.4991, 0.3460, 0.01
-0.5078, 0.3392, 0.01
-0.5167, 0.3300, 0.01
-0.5255, 0.3207, 0.01
-0.5320, 0.3114, 0.01
-0.5411, 0.3043, 0.01
-0.5480, 0.2972, 0.01
-0.5551, 0.2898, 0.01
-0.5621, 0.2827, 0.01
-0.5704, 0.2739, 0.01
-0.5788, 0.2649, 0.01
-0.5881, 0.2553, 0.01
-0.5944, 0.2488, 0.01
-0.6005, 0.2403, 0.01
-0.6092, 0.2335, 0.01
-0.6168, 0.2259, 0.01
-0.6247, 0.2170, 0.01
-0.6277, 0.2090, 0.01
-0.6298, 0.2028, 0.01
-0.6330, 0.1942, 0.01
-0.6368, 0.1874, 0.01
-0.6402, 0.1802, 0.01
-0.6420, 0.1706, 0.01
-0.6441, 0.1610, 0.01
-0.6464, 0.1533, 0.01
-0.6500, 0.1429, 0.01
-0.6511, 0.1365, 0.01
-0.6513, 0.1291, 0.01
-0.6517, 0.1208, 0.01
-0.6531, 0.1136, 0.01
-0.6552, 0.1034, 0.01
-0.6554, 0.0967, 0.01
-0.6545, 0.0901, 0.01
-0.6535, 0.0802, 0.01
-0.6527, 0.0718, 0.01
-0.6510, 0.0626, 0.01
-0.6494, 0.0534, 0.01
-0.6477, 0.0426, 0.01
-0.6469, 0.0319, 0.01
-0.6458, 0.0232, 0.01
-0.6430, 0.0109, 0.01
-0.6404, 0.0014, 0.01
-0.6379, -0.0076, 0.01
-0.6362, -0.0197, 0.01
-0.6331, -0.0322, 0.01
-0.6309, -0.0458, 0.01
-0.6276, -0.0564, 0.01
-0.6253, -0.0698, 0.01
-0.6215, -0.0794, 0.01
-0.6168, -0.0935, 0.01
-0.6108, -0.1085, 0.01
-0.6064, -0.1190, 0.01
-0.6023, -0.1317, 0.01
-0.5969, -0.1416, 0.01
-0.5927, -0.1529, 0.01
-0.5877, -0.1683, 0.01
-0.5783, -0.1823, 0.01
-0.5729, -0.1934, 0.01
-0.5671, -0.2095, 0.01
-0.5607, -0.2217, 0.01
-0.5517, -0.2333, 0.01
-0.5458, -0.2448, 0.01
-0.5401, -0.2606, 0.01
-0.5319, -0.2726, 0.01
-0.5230, -0.2878, 0.01
-0.5152, -0.3027, 0.01
-0.5097, -0.3141, 0.01
-0.5035, -0.3254, 0.01
-0.4964, -0.3404, 0.01
-0.4878, -0.3520, 0.01
-0.4823, -0.3631, 0.01
-0.4739, -0.3791, 0.01
-0.4641, -0.3877, 0.01
-0.4576, -0.3994, 0.01
-0.4520, -0.4078, 0.01
-0.4442, -0.4152, 0.01
-0.4371, -0.4222, 0.01
-0.4302, -0.4329, 0.01
-0.4195, -0.4443, 0.01
-0.4095, -0.4542, 0.01
-0.4015, -0.4609, 0.01
-0.3942, -0.4682, 0.01
-0.3881, -0.4780, 0.01
-0.3797, -0.4845, 0.01
-0.3724, -0.4923, 0.01
-0.3609, -0.5014, 0.01
-0.3548, -0.5089, 0.01
-0.3485, -0.5154, 0.01
-0.3420, -0.5226, 0.01
-0.3358, -0.5284, 0.01
-0.3278, -0.5352, 0.01
-0.3205, -0.5440, 0.01
-0.3085, -0.5509, 0.01
-0.3033, -0.5564, 0.01
-0.2986, -0.5630, 0.01
-0.2905, -0.5718, 0.01
-0.2834, -0.5780, 0.01
-0.2777, -0.5838, 0.01
-0.2732, -0.5917, 0.01
-0.2641, -0.5994, 0.01
-0.2565, -0.6055, 0.01
-0.2484, -0.6130, 0.01
-0.2439, -0.6179, 0.01
-0.2388, -0.6237, 0.01
-0.2289, -0.6276, 0.01
-0.2208, -0.6333, 0.01
-0.2114, -0.6372, 0.01
-0.2019, -0.6389, 0.01
-0.1930, -0.6404, 0.01
-0.1838, -0.6443, 0.01
-0.1729, -0.6475, 0.01
-0.1651, -0.6496, 0.01
-0.1562, -0.6507, 0.01
-0.1466, -0.6531, 0.01
-0.1312, -0.6567, 0.01
-0.1222, -0.6589, 0.01
-0.1090, -0.6594, 0.01
-0.0983, -0.6606, 0.01
-0.0886, -0.6636, 0.01
-0.0775, -0.6654, 0.01
-0.0662, -0.6658, 0.01
-0.0525, -0.6648, 0.01
-0.0422, -0.6641, 0.01
-0.0331, -0.6633, 0.01
-0.0241, -0.6620, 0.01
-0.0107, -0.6601, 0.01
0.0004, -0.6573, 0.01
0.0117, -0.6532, 0.01
0.0223, -0.6506, 0.01
0.0349, -0.6470, 0.01
0.0480, -0.6438, 0.01
0.0584, -0.6403, 0.01
0.0730, -0.6354, 0.01
0.0844, -0.6313, 0.01
0.0966, -0.6271, 0.01
0.1087, -0.6213, 0.01
0.1297, -0.6164, 0.01
0.1414, -0.6125, 0.01
0.1545, -0.6078, 0.01
0.1633, -0.6021, 0.01
0.1729, -0.5946, 0.01
0.1871, -0.5882, 0.01
0.2008, -0.5827, 0.01
0.2136, -0.5742, 0.01
0.2234, -0.5687, 0.01
0.2337, -0.5615, 0.01
0.2466, -0.5552, 0.01
0.2554, -0.5481, 0.01
0.2642, -0.5395, 0.01
0.2804, -0.5320, 0.01
0.2904, -0.5229, 0.01
0.3033, -0.5153, 0.01
0.3131, -0.5084, 0.01
0.3233, -0.4996, 0.01
0.3410, -0.4903, 0.01
0.3516, -0.4804, 0.01
0.3648, -0.4744, 0.01
0.3739, -0.4691, 0.01
0.3827, -0.4630, 0.01
0.3909, -0.4538, 0.01
0.4027, -0.4476, 0.01
0.4117, -0.4423, 0.01
0.4222, -0.4326, 0.01
0.4313, -0.4258, 0.01
0.4385, -0.4183, 0.01
0.4459, -0.4135, 0.01
0.4552, -0.4079, 0.01
0.4614, -0.4014, 0.01
0.4685, -0.3925, 0.01
0.4790, -0.3865, 0.01
0.4867, -0.3791, 0.01
0.4924, -0.3718, 0.01
0.4979, -0.3669, 0.01
0.5047, -0.3619, 0.01
0.5113, -0.3538, 0.01
0.5180, -0.3481, 0.01
0.5248, -0.3421, 0.01
0.5309, -0.3355, 0.01
0.5389, -0.3289, 0.01
0.5437, -0.3199, 0.01
0.5501, -0.3150, 0.01
0.5557, -0.3094, 0.01
0.5633, -0.3036, 0.01
0.5703, -0.2950, 0.01
0.5750, -0.2908, 0.01
0.5798, -0.2868, 0.01
0.5859, -0.2826, 0.01
0.5906, -0.2768, 0.01
0.5964, -0.2710, 0.01
0.6041, -0.2654, 0.01
0.6095, -0.2600, 0.01
0.6144, -0.2515, 0.01
0.6189, -0.2440, 0.01
0.6238, -0.2364, 0.01
0.6279, -0.2269, 0.01
0.6289, -0.2166, 0.01
0.6309, -0.2067, 0.01
0.6356, -0.1989, 0.01
0.6392, -0.1908, 0.01
0.6415, -0.1793, 0.01
0.6427, -0.1701, 0.01
0.6456, -0.1606, 0.01
0.6492, -0.1512, 0.01
0.6530, -0.1373, 0.01
0.6560, -0.1270, 0.01
0.6578, -0.1141, 0.01
0.6610, -0.1016, 0.01
0.6632, -0.0919, 0.01
0.6637, -0.0824, 0.01
0.6627, -0.0688, 0.01
0.6612, -0.0534, 0.01
0.6613, -0.0382, 0.01
0.6604, -0.0280, 0.01
0.6583, -0.0146, 0.01
0.6550, -0.0028, 0.01
0.6534, 0.0128, 0.01
0.6526, 0.0269, 0.01
0.6498, 0.0374, 0.01
0.6470, 0.0484, 0.01
0.6445, 0.0605, 0.01
0.6425, 0.0763, 0.01
0.6394, 0.0877, 0.01
0.6365, 0.0995, 0.01
0.6335, 0.1125, 0.01
0.6303, 0.1303, 0.01
0.6276, 0.1451, 0.01
0.6245, 0.1577, 0.01
0.6190, 0.1674, 0.01
0.6150, 0.1781, 0.01
0.6108, 0.1919, 0.01
0.6044, 0.2012, 0.01
0.5974, 0.2142, 0.01
0.5925, 0.2290, 0.01
0.5862, 0.2399, 0.01
0.5802, 0.2526, 0.01
0.5709, 0.2622, 0.01
0.5646, 0.2766, 0.01
0.5561, 0.2903, 0.01
0.5458, 0.2990, 0.01
0.5379, 0.3079, 0.01
0.5308, 0.3216, 0.01
0.5237, 0.3325, 0.01
0.5130, 0.3422, 0.01
0.5054, 0.3513, 0.01
0.4996, 0.3637, 0.01
0.4921, 0.3727, 0.01
0.4846, 0.3809, 0.01
0.4745, 0.3939, 0.01
0.4679, 0.4016, 0.01
0.4633, 0.4088, 0.01
0.4574, 0.4173, 0.01
0.4480, 0.4242, 0.01
0.4424, 0.4346, 0.01
0.4354, 0.4443, 0.01
0.4259, 0.4502, 0.01
0.4179, 0.4593, 0.01
0.4099, 0.4667, 0.01
0.4045, 0.4765, 0.01
0.3950, 0.4826, 0.01
0.3846, 0.4916, 0.01
0.3767, 0.5021, 0.01
0.3715, 0.5087, 0.01
0.3654, 0.5138, 0.01
0.3589, 0.5212, 0.01
0.3490, 0.5314, 0.01
0.3434, 0.5380, 0.01
0.3358, 0.5433, 0.01
0.3305, 0.5471, 0.01
0.3260, 0.5547, 0.01
0.3193, 0.5610, 0.01
0.3101, 0.5680, 0.01
0.3018, 0.5748, 0.01
0.2968, 0.5816, 0.01
0.2918, 0.5882, 0.01
0.2858, 0.5957, 0.01
0.2770, 0.6016, 0.01
0.2712, 0.6089, 0.01
0.2654, 0.6161, 0.01
0.2586, 0.6232, 0.01
0.2443, 0.6281, 0.01
0.2358, 0.6320, 0.01
0.2264, 0.6366, 0.01
0.2189, 0.6390, 0.01
0.2102, 0.6409, 0.01
0.2003, 0.6443, 0.01
0.1848, 0.6485, 0.01
0.1758, 0.6504, 0.01
0.1637, 0.6518, 0.01
0.1540, 0.6533, 0.01
0.1441, 0.6554, 0.01
0.1343, 0.6582, 0.01
0.1214, 0.6592, 0.01
0.1121, 0.6604, 0.01
0.0990, 0.6638, 0.01
0.0843, 0.6655, 0.01
0.0747, 0.6662, 0.01
0.0661, 0.6670, 0.01
0.0580, 0.6684, 0.01
0.0459, 0.6701, 0.01
0.0359, 0.6706, 0.01
0.0261, 0.6685, 0.01
